"query_name"	"subject_name"	"qseqid"	"sseqid"	"pident"	"evalue"	"qcovhsp"	"bitscore"	"gene_name"
"Chl_clathratiforme_BU_1"	"L304_enrichment_S_6D"	"WP_012508572.1"	"L304_S_6D_00278"	88.122	0	100	649	"hupS"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508992.1"	"CA-L442_244829_20"	81.982	1.08e-68	100	197	"dsrC"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508987.1"	"CA-L442_244829_25"	89.916	1.51e-78	100	223	"dsrE"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508980.1"	"CA-L442_244829_32"	62.403	2.08e-121	100	343	"dsrO"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508980.1"	"CA-L442_244829_11"	42.029	9.24e-47	80	159	"dsrO"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508989.1"	"CA-L442_244829_23"	80.796	0	100	1001	"dsrL"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508994.1"	"CA-L442_244829_17"	88.462	1.42e-48	100	144	"tusA"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508982.1"	"CA-L442_244829_30"	85.455	0	100	1005	"dsrK"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508993.1"	"CA-L442_244829_18"	67.912	0	100	637	"dsrN"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_041526868.1"	"CA-L442_244829_26"	88.43	7.1e-77	96	219	"dsrF"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508991.1"	"CA-L442_244829_21"	86.811	0	100	767	"dsrA"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508990.1"	"CA-L442_244829_22"	90.251	0	100	693	"dsrB"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508985.1"	"CA-L442_244829_27"	69.072	8.46e-50	100	149	"dsrH"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508571.1"	"CA-L442_352806_27"	92.657	0	100	1115	"hupL"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508570.1"	"CA-L442_352806_28"	88.987	5.14e-155	100	425	"hupC"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012506869.1"	"CA-L442_368698_9"	78.605	0	100	684	"fccB"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012506867.1"	"CA-L442_368698_11"	64.706	9.38e-50	100	149	"soyZ"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508569.1"	"CA-L442_352806_29"	77.707	1.19e-90	81	258	"hupD"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508979.1"	"CA-L442_244829_33"	46.429	2.94e-96	99	286	"dsrP"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012506868.1"	"CA-L442_368698_10"	56.667	7.71e-47	97	143	"fccA"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012506866.1"	"CA-L442_368698_12"	57.534	1.38e-56	100	169	"soyY"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508983.1"	"CA-L442_244829_29"	69.789	2.71e-180	100	498	"dsrM"
"Chl_clathratiforme_BU_1"	"L442_bin_64"	"WP_012508572.1"	"CA-L442_352806_26"	90.141	0	98	636	"hupS"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508992.1"	"WP_012504631.1"	76.577	1.16e-62	100	182	"dsrC"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508987.1"	"WP_012504636.1"	85.714	5.94e-76	100	217	"dsrE"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508980.1"	"WP_012504643.1"	65.116	4.09e-132	100	370	"dsrO"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508980.1"	"WP_012504658.1"	41.546	1.84e-45	80	155	"dsrO"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508989.1"	"WP_012504634.1"	74.913	0	100	921	"dsrL"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508994.1"	"WP_012504629.1"	79.452	1.19e-42	95	129	"tusA"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508982.1"	"WP_012504641.1"	82.514	0	99	990	"dsrK"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508993.1"	"WP_012504630.1"	61.81	0	99	580	"dsrN"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_041526868.1"	"WP_012504637.1"	78.049	9.68e-71	98	204	"dsrF"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508991.1"	"WP_012504632.1"	82.734	0	100	730	"dsrA"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508990.1"	"WP_012504633.1"	90.808	0	100	699	"dsrB"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508985.1"	"WP_012504638.1"	67.01	8.54e-49	100	146	"dsrH"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508571.1"	"WP_012505437.1"	82.867	0	100	1024	"hupL"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508102.1"	"WP_012506694.1"	40.452	3.17e-123	100	365	"sqr"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508570.1"	"WP_012505438.1"	76.549	4.98e-133	99	370	"hupC"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012506869.1"	"WP_012504614.1"	70	0	100	624	"fccB"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012506867.1"	"WP_012504612.1"	60.784	1.3e-43	100	134	"soyZ"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508569.1"	"WP_012505440.1"	60.897	1.02e-67	80	201	"hupD"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508979.1"	"WP_012504644.1"	46.316	1.32e-106	99	314	"dsrP"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012506866.1"	"WP_012504611.1"	49.655	9.59e-49	100	150	"soyY"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508983.1"	"WP_012504640.1"	66.465	8.53e-171	100	474	"dsrM"
"Chl_clathratiforme_BU_1"	"Ptc_aestuarii_DSM_271"	"WP_012508572.1"	"WP_012505436.1"	77.654	0	99	573	"hupS"
"Chl_ferrooxidans_KoFox"	"Chl_clathratiforme_BU_1"	"WP_006367323.1"	"WP_012507073.1"	73.438	4.06e-177	94	490	"cysP"
"Chl_ferrooxidans_KoFox"	"Chl_ferrooxidans_KoFox"	"WP_006367307.1"	"WP_006367307.1"	100	0	100	493	"cysH"
"Chl_ferrooxidans_KoFox"	"Chl_ferrooxidans_KoFox"	"WP_006367308.1"	"WP_006367308.1"	100	0	100	611	"cysD"
"Chl_ferrooxidans_KoFox"	"Chl_ferrooxidans_KoFox"	"WP_006367309.1"	"WP_006367309.1"	100	0	100	1232	"cysN"
"Chl_ferrooxidans_KoFox"	"Chl_ferrooxidans_KoFox"	"WP_006367321.1"	"WP_006367321.1"	100	0	100	572	"cysW"
"Chl_ferrooxidans_KoFox"	"Chl_ferrooxidans_KoFox"	"WP_006367322.1"	"WP_006367322.1"	100	0	100	555	"cysT"
"Chl_ferrooxidans_KoFox"	"Chl_ferrooxidans_KoFox"	"WP_006367323.1"	"WP_006367323.1"	100	0	100	690	"cysP"
"Chl_ferrooxidans_KoFox"	"Chl_ferrooxidans_KoFox"	"WP_006367388.1"	"WP_006367388.1"	100	0	100	839	"cyc2"
"Chl_ferrooxidans_KoFox"	"Chl_ferrooxidans_KoFox"	"WP_006365810.1"	"WP_006365810.1"	100	4.43e-113	100	313	"Bacterioferritin"
"Chl_ferrooxidans_KoFox"	"Chl_luteolum_DSM_273"	"WP_006365810.1"	"WP_011356871.1"	71.429	3.44e-81	99	233	"Bacterioferritin"
"Chl_ferrooxidans_KoFox"	"Chl_luteolum_DSM_273"	"WP_006367307.1"	"WP_011358287.1"	67.257	1.4e-114	95	324	"cysH"
"Chl_ferrooxidans_KoFox"	"Chl_luteolum_DSM_273"	"WP_006367308.1"	"WP_011358286.1"	79.522	0	100	505	"cysD"
"Chl_ferrooxidans_KoFox"	"Chl_luteolum_DSM_273"	"WP_006367309.1"	"WP_011358285.1"	71.953	0	100	887	"cysN"
"Chl_ferrooxidans_KoFox"	"Chl_luteolum_DSM_273"	"WP_006367321.1"	"WP_011358283.1"	71.831	4.43e-142	98	398	"cysW"
"Chl_ferrooxidans_KoFox"	"Chl_luteolum_DSM_273"	"WP_006367322.1"	"WP_011358282.1"	77.256	2.87e-155	100	430	"cysT"
"Chl_ferrooxidans_KoFox"	"Chl_luteolum_DSM_273"	"WP_006367323.1"	"WP_011358281.1"	76.347	0	98	528	"cysP"
"Chl_ferrooxidans_KoFox"	"Chl_luteolum_DSM_273"	"WP_006367388.1"	"WP_011358173.1"	53.364	1.93e-147	100	421	"cyc2"
"Chl_ferrooxidans_KoFox"	"Chl_phaeoferrooxidans_KB01"	"WP_006365810.1"	"WP_076790319.1"	98.71	4.23e-112	100	311	"Bacterioferritin"
"Chl_ferrooxidans_KoFox"	"Chl_phaeoferrooxidans_KB01"	"WP_006367307.1"	"WP_076790657.1"	95.359	1.95e-173	100	473	"cysH"
"Chl_ferrooxidans_KoFox"	"Chl_phaeoferrooxidans_KB01"	"WP_006367308.1"	"WP_076790659.1"	97.952	0	100	603	"cysD"
"Chl_ferrooxidans_KoFox"	"Chl_phaeoferrooxidans_KB01"	"WP_006367309.1"	"WP_076790661.1"	97.496	0	100	1201	"cysN"
"Chl_ferrooxidans_KoFox"	"Chl_phaeoferrooxidans_KB01"	"WP_006367321.1"	"WP_076790668.1"	93.426	0	100	543	"cysW"
"Chl_ferrooxidans_KoFox"	"Chl_phaeoferrooxidans_KB01"	"WP_006367322.1"	"WP_076790669.1"	98.917	0	100	552	"cysT"
"Chl_ferrooxidans_KoFox"	"Chl_phaeoferrooxidans_KB01"	"WP_006367323.1"	"WP_076790671.1"	97.345	0	100	674	"cysP"
"Chl_ferrooxidans_KoFox"	"Chl_phaeoferrooxidans_KB01"	"WP_006367388.1"	"WP_076792910.1"	89.538	0	100	744	"cyc2"
"Chl_ferrooxidans_KoFox"	"Chl_phaeovibrioides_DSM_265"	"WP_006367308.1"	"WP_011889876.1"	37.152	2.3e-64	100	201	"cysD"
"Chl_ferrooxidans_KoFox"	"Chl_phaeovibrioides_DSM_265"	"WP_006367309.1"	"WP_011889877.1"	33.087	6.68e-96	89	303	"cysN"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_22"	"WP_006365810.1"	"CA-L227-2013_159870_42"	80.645	1.05e-90	100	257	"Bacterioferritin"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_22"	"WP_006367307.1"	"CA-L227-2013_103260_47"	77.215	6.99e-144	100	398	"cysH"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_22"	"WP_006367308.1"	"CA-L227-2013_103260_48"	93.515	0	100	575	"cysD"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_22"	"WP_006367309.1"	"CA-L227-2013_103260_49"	82.805	0	100	1038	"cysN"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_22"	"WP_006367321.1"	"CA-L227-2013_103260_56"	86.014	1.98e-180	99	495	"cysW"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_22"	"WP_006367322.1"	"CA-L227-2013_103260_57"	87.004	6.36e-168	100	462	"cysT"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_22"	"WP_006367323.1"	"CA-L227-2013_103260_58"	83.186	0	100	586	"cysP"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_22"	"WP_006367323.1"	"CA-L227-2013_103260_13"	77.876	0	100	537	"cysP"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_55"	"WP_006367307.1"	"CA-L227-2013_51985_3"	76.471	2.51e-140	100	389	"cysH"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_55"	"WP_006367308.1"	"CA-L227-2013_51985_2"	93.857	0	100	578	"cysD"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_55"	"WP_006367309.1"	"CA-L227-2013_51985_1"	85.342	0	51	553	"cysN"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_55"	"WP_006367309.1"	"CA-L227-2013_17756_1"	81.91	3.68e-113	33	333	"cysN"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_55"	"WP_006367321.1"	"CA-L227-2013_17756_4"	82.867	8.31e-174	99	478	"cysW"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_55"	"WP_006367322.1"	"CA-L227-2013_17756_5"	87.365	2.36e-175	100	481	"cysT"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_55"	"WP_006367323.1"	"CA-L227-2013_17756_6"	84.071	0	100	589	"cysP"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_56"	"WP_006367321.1"	"CA-L227-2013_1459_5"	84.965	5.62e-179	99	491	"cysW"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_56"	"WP_006367322.1"	"CA-L227-2013_1459_6"	87.726	1.27e-176	100	484	"cysT"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_56"	"WP_006367323.1"	"CA-L227-2013_1459_7"	81.416	0	100	580	"cysP"
"Chl_ferrooxidans_KoFox"	"L227_2013_bin_56"	"WP_006367388.1"	"CA-L227-2013_20535_9"	51.522	4.89e-138	100	397	"cyc2"
"Chl_ferrooxidans_KoFox"	"L227_enrichment_S_6D"	"WP_006367307.1"	"L227_S_6D_04092"	70.042	2.02e-129	100	362	"cysH"
"Chl_ferrooxidans_KoFox"	"L227_enrichment_S_6D"	"WP_006367308.1"	"L227_S_6D_04091"	92.15	0	100	571	"cysD"
"Chl_ferrooxidans_KoFox"	"L227_enrichment_S_6D"	"WP_006367309.1"	"L227_S_6D_04090"	83.278	0	99	1046	"cysN"
"Chl_ferrooxidans_KoFox"	"L227_enrichment_S_6D"	"WP_006367321.1"	"L227_S_6D_04083"	85.357	1.22e-176	97	485	"cysW"
"Chl_ferrooxidans_KoFox"	"L227_enrichment_S_6D"	"WP_006367322.1"	"L227_S_6D_04082"	88.809	1.27e-171	100	471	"cysT"
"Chl_ferrooxidans_KoFox"	"L227_enrichment_S_6D"	"WP_006367323.1"	"L227_S_6D_04081"	84.071	0	100	586	"cysP"
"Chl_ferrooxidans_KoFox"	"L227_enrichment_S_6D"	"WP_006367388.1"	"L227_S_6D_01955"	56.876	1.96e-158	100	449	"cyc2"
"Chl_ferrooxidans_KoFox"	"L304_enrichment_S_6D"	"WP_006365810.1"	"L304_S_6D_02114"	87.742	4.39e-100	100	281	"Bacterioferritin"
"Chl_ferrooxidans_KoFox"	"L304_enrichment_S_6D"	"WP_006365810.1"	"L304_S_6D_02470"	76.774	1.01e-88	100	252	"Bacterioferritin"
"Chl_ferrooxidans_KoFox"	"L304_enrichment_S_6D"	"WP_006367307.1"	"L304_S_6D_00819"	72.574	3.66e-131	100	366	"cysH"
"Chl_ferrooxidans_KoFox"	"L304_enrichment_S_6D"	"WP_006367308.1"	"L304_S_6D_00820"	88.055	0	100	546	"cysD"
"Chl_ferrooxidans_KoFox"	"L304_enrichment_S_6D"	"WP_006367309.1"	"L304_S_6D_00821"	79.097	0	99	989	"cysN"
"Chl_ferrooxidans_KoFox"	"L304_enrichment_S_6D"	"WP_006367321.1"	"L304_S_6D_00823"	80.657	1e-162	95	450	"cysW"
"Chl_ferrooxidans_KoFox"	"L304_enrichment_S_6D"	"WP_006367322.1"	"L304_S_6D_00824"	81.387	4.4e-138	99	387	"cysT"
"Chl_ferrooxidans_KoFox"	"L304_enrichment_S_6D"	"WP_006367323.1"	"L304_S_6D_00825"	78.466	0	100	540	"cysP"
"Chl_ferrooxidans_KoFox"	"L304_enrichment_S_6D"	"WP_006367388.1"	"L304_S_6D_00446"	54.386	2.6e-147	95	421	"cyc2"
"Chl_ferrooxidans_KoFox"	"L442_bin_64"	"WP_006367307.1"	"CA-L442_148240_19"	69.787	2.13e-126	99	353	"cysH"
"Chl_ferrooxidans_KoFox"	"L442_bin_64"	"WP_006367308.1"	"CA-L442_148240_18"	92.833	0	100	571	"cysD"
"Chl_ferrooxidans_KoFox"	"L442_bin_64"	"WP_006367309.1"	"CA-L442_148240_17"	83.639	0	100	1054	"cysN"
"Chl_ferrooxidans_KoFox"	"L442_bin_64"	"WP_006367321.1"	"CA-L442_148240_10"	86.071	2.92e-177	97	486	"cysW"
"Chl_ferrooxidans_KoFox"	"L442_bin_64"	"WP_006367322.1"	"CA-L442_148240_9"	87.726	3.32e-176	100	483	"cysT"
"Chl_ferrooxidans_KoFox"	"L442_bin_64"	"WP_006367323.1"	"CA-L442_148240_8"	82.301	0	100	575	"cysP"
"Chl_ferrooxidans_KoFox"	"Ptc_aestuarii_DSM_271"	"WP_006367308.1"	"WP_012506302.1"	37.578	4.94e-66	99	205	"cysD"
"Chl_ferrooxidans_KoFox"	"Ptc_aestuarii_DSM_271"	"WP_006367308.1"	"WP_012506305.1"	36.957	9.64e-65	99	202	"cysD"
"Chl_ferrooxidans_KoFox"	"Ptc_aestuarii_DSM_271"	"WP_006367309.1"	"WP_012506304.1"	33.641	8.92e-98	89	308	"cysN"
"Chl_ferrooxidans_KoFox"	"Ptc_aestuarii_DSM_271"	"WP_006367309.1"	"WP_012506301.1"	32.717	9.09e-93	89	295	"cysN"
